year,country,countryISO,gini,lnGDPpc,lnGDPpc2,lnGDPpc3,lnGDPpc4,lnGDPpc5,rents,land,trade,fdi,area,gasoline,areaXgasoline,polity2,federal,lnGPDpcXfederal,aid,school,ethnic_gini,t1,t2,t3,t4,t5
3,Afghanistan,AFG,0.0967874,6.861248,47.07673,323.0052,2216.217954,15206.021,0.020423,0.118905,1.18904,0.020027,652230,0.4574087,0.0298336,,0,0,0.1000087,0.158146,0.5857092,0,0,1,0,0
4,Afghanistan,AFG,0.1085576,7.050077,49.70359,350.4142,2470.446432,17416.83757,0.018173,0.119528,0.823128,0.024351,652230,0.8165897,0.0532604,,0,0,0.146015,0.320381,0.5598261,0,0,0,1,0
5,Afghanistan,AFG,0.1148647,7.346541,53.97167,396.5051,2912.940587,21400.03745,0.015523,0.119413,0.499759,0.004812,652230,1.082251,0.0705876,,0,0,0.1347141,0.519966,0.5102745,0,0,0,0,1
1,Albania,ALB,0.0559788,7.955415,63.28862,503.4872,4005.450412,31865.02029,0.095614,0.210706,0.760066,0.034037,27400,,,0.5,0,0,0.0478255,0.652156,0.048722,1,0,0,0,0
2,Albania,ALB,0.0520735,8.261764,68.25674,563.921,4658.983155,38491.41931,0.018417,0.210657,0.472393,0.02178,27400,1.00218,0.002746,0.40000001,0,0,0.0332837,0.645395,0.038154,0,1,0,0,0
3,Albania,ALB,0.050559,8.591371,73.81165,634.1432,5448.160511,46807.16822,0.013624,0.210949,0.628667,0.039404,27400,0.925057,0.0025347,0.62,0,0,0.0277547,0.716317,0.0279827,0,0,1,0,0
4,Albania,ALB,0.0531045,8.927749,79.7047,711.5835,6352.839554,56716.55697,0.026115,0.213066,0.791997,0.067149,27400,1.32896,0.0036413,0.89999998,0,0,0.0151295,0.811128,0.0181399,0,0,0,1,0
5,Albania,ALB,0.0534339,9.074133,82.33989,747.1631,6779.857436,61521.3281,0.047945,0.227141,0.871316,0.082428,27400,1.454869,0.0039863,0.89999998,0,0,0.0124039,,0.0136836,0,0,0,0,1
1,Algeria,DZA,0.0828752,9.024398,81.43976,734.9448,6632.434389,59853.72763,0.149068,0.03159,0.475654,0.000625,2381740,0.2604627,0.0620354,-0.69999999,0,0,0.0023945,0.572804,0.2927437,1,0,0,0,0
2,Algeria,DZA,0.0837103,9.039112,81.70555,738.5456,6675.796206,60343.2696,0.183664,0.03193,0.513455,0.007433,2381740,0.4246402,0.1011383,-0.30000001,0,0,0.0017611,0.586379,0.3014709,0,1,0,0,0
3,Algeria,DZA,0.0860707,9.162755,83.95608,769.269,7048.623233,64584.80777,0.303554,0.031732,0.620392,0.012757,2381740,0.2905153,0.0691932,-0.2,0,0,0.0011991,0.684477,0.3142772,0,0,1,0,0
4,Algeria,DZA,0.0860145,9.293916,86.37687,802.7794,7460.964468,69341.57705,0.379065,0.031432,0.723911,0.014976,2381740,0.3128363,0.0745095,0.2,0,0,0.0009785,0.781492,0.3209544,0,0,0,1,0
5,Algeria,DZA,0.082142,9.327367,86.99977,811.4788,7568.960877,70598.4759,0.24924,0.031569,0.681443,0.011509,2381740,0.2722102,0.0648334,0.2,0,0,0.000459,0.964994,0.3153417,0,0,0,0,1
1,Angola,AGO,0.113715,7.896129,62.34885,492.3145,3887.379493,30695.24995,0.48307,0.024064,1.36595,0.049644,1246700,,,-0.06666667,0,0,0.0199999,0.135683,0.6391728,1,0,0,0,0
2,Angola,AGO,0.1198754,7.952297,63.23903,502.8956,3999.174609,31802.62424,0.474236,0.024064,1.49661,0.149214,1246700,0.4428238,0.0552068,-0.26000002,0,0,0.0177782,0.129845,0.5716834,0,1,0,0,0
3,Angola,AGO,0.1234537,8.098225,65.58125,531.0916,4300.900109,34829.65679,0.536206,0.025186,1.36486,0.158183,1246700,0.3150153,0.039273,-0.24000001,0,0,0.0164415,0.165859,0.5420108,0,0,1,0,0
4,Angola,AGO,0.1283057,8.606639,74.07423,637.5302,5486.992273,47224.56169,0.609544,0.027914,1.23627,-0.002541,1246700,0.4882272,0.0608673,-0.2,0,0,0.0036598,0.263207,0.4336475,0,0,0,1,0
5,Angola,AGO,0.1203357,8.755051,76.65091,671.0826,5875.363232,51439.10474,0.447236,0.035026,1.04512,-0.042659,1246700,0.5708289,0.0711652,-0.2,0,0,0.002003,0.314152,0.3759225,0,0,0,0,1
1,Antigua and Barbuda,ATG,0.0374507,9.670414,93.51691,904.3472,8745.411882,84571.7535,0,0.090909,1.64139,0.043106,440,,,,,,0.007545,1.19971,,1,0,0,0,0
2,Antigua and Barbuda,ATG,0.0393062,9.686913,93.83627,908.9838,8805.248095,85295.67224,0,0.090909,1.64391,0.051046,440,,,,,,0.0100683,,,0,1,0,0,0
3,Antigua and Barbuda,ATG,0.0380548,9.750088,95.06421,926.8844,9037.205165,88113.54563,0,0.090909,1.20027,0.110356,440,0.6654551,0.0000293,,,,0.0122449,0.778745,,0,0,1,0,0
4,Antigua and Barbuda,ATG,0.036535,9.966006,99.32128,989.8365,9864.715785,98311.8167,0,0.090909,1.16624,0.196934,440,0.9850793,0.0000433,,,,0.0064565,1.0736,,0,0,0,1,0
5,Antigua and Barbuda,ATG,0.0308217,9.806031,96.15825,942.9308,9246.407884,90670.56235,0,0.090909,1.0411,0.083397,440,0.8996221,0.0000396,,,,0.0124965,1.0591,,0,0,0,0,1
1,Argentina,ARG,0.0857031,9.426273,88.85463,837.568,7895.14397,74421.78243,0.019372,0.098261,0.153081,0.014274,2736690,1.028828,0.2815582,0.69999999,1,9.426273,0.0007856,0.686368,0.4309582,1,0,0,0,0
2,Argentina,ARG,0.0784018,9.515006,90.53534,861.4443,8196.64764,77991.15148,0.018971,0.099824,0.180535,0.030964,2736690,0.9137252,0.2500583,0.71999997,1,9.515006,0.000305,0.799088,0.423389,0,1,0,0,0
3,Argentina,ARG,0.074581,9.442747,89.16547,841.967,7950.481202,75074.38252,0.062539,0.104291,0.283414,0.017466,2736690,0.8445408,0.2311246,0.80000001,1,9.442747,0.0003001,0.866578,0.4314143,0,0,1,0,0
4,Argentina,ARG,0.0703257,9.66209,93.35599,902.014,8715.339593,84208.39553,0.087524,0.126459,0.352878,0.019751,2736690,0.6623257,0.181258,0.80000001,1,9.66209,0.0002022,0.857781,0.4308527,0,0,0,1,0
5,Argentina,ARG,0.0605405,9.826801,96.56602,948.9351,9324.995812,91634.87817,0.049757,0.139531,0.321067,0.020316,2736690,1.074637,0.2940949,0.80000001,1,9.826801,0.0001739,0.910821,0.4257308,0,0,0,0,1
1,Armenia,ARM,0.1115338,7.451298,55.52184,413.7097,3082.674926,22969.92951,0.001363,0.151153,1.0716,0.002878,28475.26,,,0.69999999,0,0,0.0252442,0.932279,0.6478005,1,0,0,0,0
2,Armenia,ARM,0.1076097,7.693079,59.18346,455.303,3502.68247,26946.41296,0.004261,0.15771,0.77259,0.048533,28475.26,0.5710097,0.001626,0.01999999,0,0,0.0379034,0.921348,0.6484599,0,1,0,0,0
3,Armenia,ARM,0.1065678,8.105515,65.69936,532.5272,4316.407667,34986.70709,0.006037,0.159432,0.757408,0.049289,28475.26,0.5913259,0.0016838,0.5,0,0,0.0276421,0.887381,0.6418998,0,0,1,0,0
4,Armenia,ARM,0.1016816,8.645844,74.75063,646.2823,5587.654962,48309.99313,0.016014,0.158596,0.614333,0.074802,28475.26,0.9663218,0.0027516,0.5,0,0,0.0162596,0.938138,0.6308406,0,0,0,1,0
5,Armenia,ARM,0.0918108,8.718806,76.01759,662.7826,5778.672175,50383.12163,0.046529,0.155344,0.703929,0.056883,28475.26,1.037327,0.0029538,0.5,0,0,0.0150102,0.972852,0.5864822,0,0,0,0,1
1,Australia,AUS,0.0591047,10.10315,102.0736,1031.264,10419.02797,105265.0024,0.025566,0.061093,0.350239,0.015616,7682300,,,1,1,10.10315,,1.32858,0.0834715,1,0,0,0,0
2,Australia,AUS,0.0572366,10.21399,104.3256,1065.581,10883.82909,111167.3215,0.022889,0.053587,0.385706,0.017806,7682300,0.5360499,0.4118096,1,1,10.21399,,1.49994,0.0895241,0,1,0,0,0
3,Australia,AUS,0.0572644,10.3394,106.9031,1105.314,11428.29254,118161.6879,0.039561,0.062401,0.406026,0.035006,7682300,0.6861486,0.5271199,1,1,10.3394,,1.5405,0.0885275,0,0,1,0,0
4,Australia,AUS,0.0583867,10.4466,109.1314,1140.052,11909.67372,124415.5975,0.080576,0.060489,0.41659,0.026107,7682300,0.7941622,0.6100992,1,1,10.4466,,1.31035,0.0935739,0,0,0,1,0
5,Australia,AUS,0.0557901,10.51064,110.4735,1161.147,12204.40596,128276.1174,0.094437,0.0596,0.413222,0.037443,7682300,1.184876,0.9102575,1,1,10.51064,,1.33142,0.0943598,0,0,0,0,1
1,Austria,AUT,0.0592714,10.23459,104.7469,1072.041,10971.89891,112292.8869,0.003728,0.172953,0.657577,0.007927,82443.52,,,1,1,10.23459,,1.06252,0.0035861,1,0,0,0,0
2,Austria,AUT,0.0541784,10.31917,106.4853,1098.84,11339.11262,117010.2308,0.003193,0.170673,0.738117,0.014824,82443.52,1.307512,0.0107796,1,1,10.31917,,1.01888,0.0035596,0,1,0,0,0
3,Austria,AUT,0.0519785,10.4272,108.7264,1133.712,11821.45177,123264.6419,0.003896,0.168441,0.874997,0.023018,82443.52,1.064051,0.0087724,1,1,10.4272,,0.986142,0.0033795,0,0,1,0,0
4,Austria,AUT,0.0511032,10.51194,110.5008,1161.578,12210.44505,128355.4657,0.0045,0.167318,0.964286,0.099572,82443.52,1.275384,0.0105147,1,1,10.51194,,0.996999,0.0040021,0,0,0,1,0
5,Austria,AUT,0.0436123,10.56574,111.6348,1179.504,12462.34236,131673.8691,0.00448,0.165273,1.02564,-0.002425,82443.52,1.532109,0.0126313,1,1,10.56574,,0.980694,0.0035414,0,0,0,0,1
1,Azerbaijan,AZE,0.0897293,8.39831,70.53161,592.3463,4974.70813,41779.14103,0.322117,0.206044,1.09858,,82816.95,,,-0.16666667,0,0,0.002887,0.871068,0.5036722,1,0,0,0,0
2,Azerbaijan,AZE,0.0959353,8.071694,65.15225,525.889,4244.814902,34262.84698,0.348172,0.215363,0.767231,0.185675,82816.95,0.5360499,0.0044394,-0.63999999,0,0,0.0083444,0.762146,0.5431634,0,1,0,0,0
3,Azerbaijan,AZE,0.0935311,8.477489,71.86781,609.2585,5164.983515,43786.09093,0.465525,0.222141,0.955085,0.229756,82816.95,0.4204948,0.0034824,-0.69999999,0,0,0.0088387,,0.5480235,0,0,1,0,0
4,Azerbaijan,AZE,0.0887135,9.305496,86.59226,805.7839,7498.218766,69774.64473,0.605321,0.224426,0.963461,0.16757,82816.95,0.5661691,0.0046888,-0.69999999,0,0,0.0027685,0.979515,0.5386415,0,0,0,1,0
5,Azerbaijan,AZE,0.0815568,9.555664,91.31071,872.5345,8337.646579,79671.74926,0.428947,0.228518,0.782808,0.069467,82816.95,0.6731133,0.0055745,-0.69999999,0,0,0.0022524,0.995354,0.4898072,0,0,0,0,1
1,Bahamas,BHS,0.0881959,9.857156,97.16352,957.756,9440.750475,93058.95019,0.001874,0.007326,1.03074,0.005347,10010,,,,0,0,0.0005537,0.937125,,1,0,0,0,0
2,Bahamas,BHS,0.0789744,9.943694,98.87705,983.2032,9776.671089,97216.22565,0.001168,0.005994,0.954366,0.030009,10010,,,,0,0,0.0027309,0.821409,,0,1,0,0,0
3,Bahamas,BHS,0.0724766,10.04004,100.8023,1012.059,10161.12449,102018.0963,0.000223,0.006993,0.846662,0.02863,10010,,,,0,0,0.0011812,0.890504,,0,0,1,0,0
4,Bahamas,BHS,0.0668371,10.00046,100.0091,1000.137,10001.84013,100023.0021,0.000289,0.007193,0.963151,0.087349,10010,,,,0,0,,0.929256,,0,0,0,1,0
5,Bahamas,BHS,0.0606749,9.918853,98.38364,975.8528,9679.341571,96007.96618,0.000351,0.008658,0.988505,0.086103,10010,,,,0,0,,0.928587,,0,0,0,0,1
1,Bahrain,BHR,0.0123917,10.53291,110.9422,1168.544,12308.1702,129640.849,0.235407,0.028169,1.66969,0.055782,727.3684,,,-0.93333334,0,0,0.0084998,1.01977,0.0240064,1,0,0,0,0
2,Bahrain,BHR,0.0113718,10.57506,111.8319,1182.63,12506.37252,132255.6397,0.20577,0.028169,1.47097,0.111736,727.3684,0.3029847,0.000022,-0.89999998,0,0,0.009646,1.0057,0.0217164,0,1,0,0,0
3,Bahrain,BHR,0.0114135,10.58035,111.9438,1184.404,12531.41573,132586.7644,0.235212,0.025733,1.32454,0.03681,727.3684,0.2913402,0.0000212,-0.75999999,0,0,0.0051048,0.958513,0.021107,0,0,1,0,0
4,Bahrain,BHR,0.0096389,10.548,111.2603,1173.574,12378.85525,130572.1651,0.29476,0.018443,1.39409,0.076995,727.3684,0.1992147,0.0000145,-0.69999999,0,0,,0.940917,0.0174028,0,0,0,1,0
5,Bahrain,BHR,0.0019352,10.4875,109.9877,1153.497,12097.28453,126870.2715,0.243202,0.018947,1.23147,0.02064,727.3684,0.2134852,0.0000155,-0.76666665,0,0,,0.985359,0.005589,0,0,0,0,1
1,Bangladesh,BGD,0.0187967,7.063512,49.8932,352.4212,2489.331583,17583.42351,0.027349,0.653581,0.219738,0.00029,130170,,,0.60000002,0,0,0.0183763,,0.0267193,1,0,0,0,0
2,Bangladesh,BGD,0.0187592,7.167966,51.37974,368.2883,2639.877331,18922.55095,0.029826,0.64594,0.302915,0.002384,130170,0.4934648,0.0064234,0.60000002,0,0,0.0105441,0.449055,0.0246798,0,1,0,0,0
3,Bangladesh,BGD,0.0204269,7.332705,53.76856,394.269,2891.058326,21199.27784,0.035732,0.634201,0.34788,0.004365,130170,0.5627182,0.0073249,0.60000002,0,0,0.0079755,0.486303,0.0262323,0,0,1,0,0
4,Bangladesh,BGD,0.025291,7.557169,57.1108,431.596,3261.643853,24648.79381,0.067256,0.602382,0.40079,0.010028,130170,0.9255758,0.0120482,0.1,0,0,0.0054485,0.459234,0.0263033,0,0,0,1,0
5,Bangladesh,BGD,0.0266665,7.743567,59.96282,464.3261,3595.540968,27842.31238,0.046912,0.5901,0.444449,0.009248,130170,0.9981405,0.0129928,0.5,0,0,0.0044604,0.514437,0.0261148,0,0,0,0,1
1,Barbados,BRB,0.0313945,9.288477,86.2758,801.3708,7443.514525,69138.91346,0.003825,0.372093,0.801118,0.006007,430,,,,0,0,0.0011671,,,1,0,0,0,0
2,Barbados,BRB,0.0306814,9.395524,88.27587,829.3981,7792.629442,73215.83695,0.003302,0.367442,0.896371,0.005551,430,0.8390347,0.0000361,,0,0,0.0023518,1.08457,,0,1,0,0,0
3,Barbados,BRB,0.0285,9.465498,89.59565,848.0674,8027.380927,75983.15811,0.002,0.330233,0.868318,0.006406,430,0.8757973,0.0000377,,0,0,0.0043805,1.04851,,0,0,1,0,0
4,Barbados,BRB,0.0267808,9.548386,91.17167,870.5422,8312.27436,79368.80412,0.000349,0.302326,0.940354,0.088427,430,1.002002,0.0000431,,0,0,0.0020018,1.03134,,0,0,0,1,0
5,Barbados,BRB,0.0243635,9.521802,90.66471,863.2914,8220.090243,78270.07171,0.000258,0.263566,0.955721,0.146295,430,1.135887,0.0000488,,0,0,0.0052322,1.0308,,0,0,0,0,1
1,Belarus,BLR,0.0238745,8.674019,75.2386,652.621,5660.847774,49102.30115,0.037829,0.302587,1.41167,0.000732,202852.1,,,0.69999999,0,0,0.0044242,0.918407,0.0549208,1,0,0,0,0
2,Belarus,BLR,0.0224581,8.593739,73.85234,634.6677,5454.169601,46871.71001,0.039274,0.305719,1.13961,0.016589,202852.1,0.3962108,0.0080372,-0.56,0,0,0.0020799,0.916629,0.0540824,0,1,0,0,0
3,Belarus,BLR,0.0246783,8.914498,79.46828,708.4199,6315.206667,56296.8972,0.03353,0.282275,1.37187,0.010146,202852.1,0.599527,0.0121615,-0.69999999,0,0,0.0008304,,0.062307,0,0,1,0,0
4,Belarus,BLR,0.0239079,9.356561,87.54523,819.1223,7664.167952,71710.25495,0.02637,0.272697,1.22649,0.026774,202852.1,0.9997438,0.02028,-0.69999999,0,0,0.0008291,1.0993,0.0675842,0,0,0,1,0
5,Belarus,BLR,0.0178755,9.589152,91.95184,881.7402,8455.140158,81077.62416,0.025966,0.272473,1.47181,0.038414,202852.1,0.8755262,0.0177602,-0.69999999,0,0,0.000893,1.06542,0.0485667,0,0,0,0,1
1,Belgium,BEL,0.0287154,10.19824,104.0042,1060.66,10816.85263,110312.8592,8.80E-07,,1.11757,,30280,,,1,1,10.19824,,1.30035,0.1734982,1,0,0,0,0
2,Belgium,BEL,0.025843,10.26027,105.2731,1080.131,11082.43411,113708.7662,1.40E-07,,1.21316,,30280,1.372426,0.0041557,1,1,10.26027,,1.44381,0.157335,0,1,0,0,0
3,Belgium,BEL,0.0247689,10.39048,107.962,1121.777,11655.80956,121109.4561,0.00071,0.278336,1.36898,0.099433,30280,1.250512,0.0037865,1,1,10.39048,,1.44305,0.1657852,0,0,1,0,0
4,Belgium,BEL,0.026848,10.44438,109.085,1139.325,11899.55328,124283.4563,0.000545,0.278071,1.47408,0.185143,30280,1.486024,0.0044997,0.88,1,10.44438,,1.06985,0.1760211,0,0,0,1,0
5,Belgium,BEL,0.0202045,10.49185,110.079,1154.933,12117.36784,127133.6058,0.000653,0.271246,1.58969,0.107134,30280,1.763598,0.0053402,0.80000001,1,10.49185,,1.06266,0.1383862,0,0,0,0,1
1,Belize,BLZ,0.0478892,8.631515,74.50304,643.0741,5550.704637,47910.99034,0.015419,0.02572,1.00613,0.024336,22810,,,,0,0,0.0424052,0.681657,0.0850543,1,0,0,0,0
2,Belize,BLZ,0.0425022,8.626102,74.40965,641.8652,5536.793887,47760.94882,0.012076,0.027795,1.07568,0.035367,22810,,,,0,0,0.0277857,0.656339,0.0832293,0,1,0,0,0
3,Belize,BLZ,0.0355702,8.829744,77.96439,688.4056,6078.444409,53671.10805,0.007967,0.029724,1.18707,0.043961,22810,1.238605,0.0028253,,0,0,0.0153363,0.73897,0.1115802,0,0,1,0,0
4,Belize,BLZ,0.0343727,8.901578,79.23809,705.3441,6278.675048,55890.11568,0.007365,0.030951,1.20464,0.103488,22810,0.9405513,0.0021454,,0,0,0.0111775,0.79311,0.0912255,0,0,0,1,0
5,Belize,BLZ,0.0297571,8.898733,79.18745,704.668,6270.65208,55800.8586,0.009057,0.033319,1.21419,0.085516,22810,1.143131,0.0026075,,0,0,0.0128639,0.818931,0.0992892,0,0,0,0,1
1,Benin,BEN,0.145842,7.105988,50.49506,358.8173,2549.751635,18118.50452,0.069775,0.147215,0.58841,0.018305,112760,0.8074343,0.0091046,0.60000002,0,0,0.0681325,,0.3568873,1,0,0,0,0
2,Benin,BEN,0.1357741,7.160188,51.2683,367.0906,2628.437785,18820.10868,0.066761,0.184285,0.605629,0.012866,112760,0.4468518,0.0050387,0.60000002,0,0,0.0475864,0.207939,0.3520496,0,1,0,0,0
3,Benin,BEN,0.1376212,7.24464,52.48481,380.2336,2754.655147,19956.48487,0.041091,0.226676,0.524601,0.015203,112760,0.639348,0.0072093,0.60000002,0,0,0.0473486,0.250406,0.3539798,0,0,1,0,0
4,Benin,BEN,0.1441381,7.27152,52.875,384.4817,2795.765954,20329.46805,0.045957,0.226144,0.464735,0.004994,112760,0.8703806,0.0098144,0.68000001,0,0,0.0522671,0.345828,0.3578809,0,0,0,1,0
5,Benin,BEN,0.1361141,7.295432,53.22332,388.2871,2832.72265,20665.93547,0.052719,0.231169,0.391934,0.022524,112760,1.01478,0.0114427,0.69999999,0,0,0.0532162,0.476815,0.3527027,0,0,0,0,1
1,Bermuda,BMU,0.0174106,10.48596,109.9554,1152.988,12090.18056,126777.1497,0,0.2,,,50,,,,,,-0.0185935,,0,1,0,0,0,0
2,Bermuda,BMU,0.0140805,10.58683,112.0809,1186.581,12562.14371,132993.2799,0,0.2,,0.020945,50,,,,,,-0.0057812,,8.10E-17,0,1,0,0,0
3,Bermuda,BMU,0.0175595,10.77495,116.0996,1250.969,13479.10493,145236.6817,0,0.2,,0.044093,50,,,,,,0.0000894,0.793955,4.60E-17,0,0,1,0,0
4,Bermuda,BMU,0.0193045,10.86147,117.9715,1281.344,13917.28202,151162.1412,0,0.1792,,0.022654,50,,,,,,,0.792633,6.85E-17,0,0,0,1,0
5,Bermuda,BMU,0.0163602,10.78979,116.4195,1256.142,13553.51587,146239.59,0,0.148,,0.000338,50,,,,,,,0.779335,0,0,0,0,0,1
1,Bhutan,BTN,0.0689346,7.739848,59.90524,463.6574,3588.638626,27775.51749,0.298293,0.031059,0.775024,4.00E-08,39601.53,,,-1,0,0,0.0225502,,0.6769436,1,0,0,0,0
2,Bhutan,BTN,0.0769334,7.950795,63.21515,502.6107,3996.154068,31772.60179,0.318537,0.03799,0.815818,0.001296,39601.53,0.6875423,0.0027228,-1,0,0,0.016339,0.255962,0.6231055,0,1,0,0,0
3,Bhutan,BTN,0.0819538,8.180756,66.92476,547.4951,4478.92467,36640.98987,0.143983,0.030214,0.775345,0.007514,39601.53,0.7282964,0.0028842,-1,0,0,0.0128929,0.319902,0.4968959,0,0,1,0,0
